日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2013-03-18,3427.12,,3088200072958.101,2338187826016,0.0109
2013-03-15,3471.214,,3127310169965.7,2366618269076,0.0107
2013-03-14,3464.854,,3121335708934.499,2363036891420,0.0108
2013-03-13,3449.35,,3108214846319.701,2354223006778,0.0108
2013-03-12,3481.175,,3139955798169.998,2377410438704,0.0107
2013-03-11,3571.105,,3221732892568.901,2438615781746,0.0104
2013-03-08,3570.38,,3220468910282.201,2437997712336,0.0105
2013-03-07,3609.64,,3254484099315.0996,2463168668577,0.0104
2013-03-06,3653.934,,3293224427666.999,2493876327467,0.0102
2013-03-05,3597.922,,3242405382106.1016,2456762010105,0.0103
2013-03-04,3518.717,,3172830723508.1016,2404094935289,0.0105
2013-03-01,3648.422,,3292603598126.5005,2493446890790,0.0101
2013-02-28,3608.199,,3255686021590.399,2464899678637,0.0103
2013-02-27,3535.896,,3189726153169.0015,2414897459493,0.0105
2013-02-26,3533.204,,3187850890031.403,2413215076689,0.0105
2013-02-25,3587.587,,3238028335926.0996,2448043867982,0.0103
2013-02-22,3548.358,,3201601510325.5024,2406436216346,0.0104
2013-02-21,3560.317,,3211517707301.5,2414160814901,0.0104
2013-02-20,3635.375,,3279375542222.8,2464831458774,0.0102
2013-02-19,3561.357,,3209144370141.603,2413627613816,0.0104
2013-02-18,3627.776,,3270552978148.9985,2457107717757,0.0102
2013-02-08,3608.589,,3252990219833.899,2444821022906,0.0103
2013-02-07,3557.667,,3205357173385.803,2410090945582,0.0104
2013-02-06,3544.385,,3193643606344.6987,2400403654295,0.0104
2013-02-05,3520.646,,3170629027952.9014,2385288284654,0.0105
2013-02-04,3484.362,,3137817907463.602,2359061247338,0.0106
2013-02-01,3507.709,,3159160941596.4014,2373422890866,0.0104
2013-01-31,3479.638,,3132953186049.9004,2355353660606,0.0104
2013-01-30,3500.578,,3152247831373.8965,2369316634039,0.0104
2013-01-29,3482.519,,3138477616729.699,2356255875866,0.0104
2013-01-28,3449.794,,3108465500292.101,2334020355907,0.0105
2013-01-25,3364.061,,3029442810966.3022,2273234084113,0.0108
2013-01-24,3369.732,,3034544117198.098,2278518838065,0.0108
2013-01-23,3441.745,,3096307193331.6025,2327610863320,0.0106
2013-01-22,3435.434,,3092331704479,2323284036924,0.0106
2013-01-21,3491.122,,3143246504962.501,2361038839065,0.0104
2013-01-18,3464.645,,3118325697557.601,2343033799985,0.0105
2013-01-17,3408.022,,3068955518906.4004,2297569208072,0.0106
2013-01-16,3450.56,,3114332116835.901,2329605834964,0.0105
2013-01-15,3450.682,,3115574898649.299,2331515693799,0.0105
2013-01-14,3384.745,,3056516076723.301,2286735174253,0.0107
2013-01-11,3271.179,,2953909126274.6,2208411014378,0.0111
2013-01-10,3356.35,,3030402079553.798,2266803441217,0.0108
2013-01-09,3334.987,,3011628257007.297,2252250035782,0.0108
2013-01-08,3327.04,,3005273978130.101,2247574572886,0.0109
2013-01-07,3288.369,,2970778525018.1997,2221732211913,0.011
2013-01-04,3258.251,,2943719825446.4995,2201890476670,0.0111
2012-12-31,3275.86,,2981297460807.4995,2281010776003,0.0106
2012-12-28,3235.195,,2940317629824.9995,2251160781851,0.0107
2012-12-27,3199.481,,2905270016778.199,2225572607342,0.0109
2012-12-26,3228.675,,2927358913247.101,2244173192352,0.0108
2012-12-25,3189.088,,2890182171154.699,2216762405495,0.0109
2012-12-24,3117.698,,2815165550824.801,2165869835296,0.0112
2012-12-21,3101.074,,2798314390595.0005,2152257919993,0.0113
2012-12-20,3108.86,,2803193904036.902,2157744964903,0.0113
2012-12-19,3099.092,,2792637741772.399,2151842367653,0.0113
2012-12-18,3086.584,,2781478485202.898,2143952484317,0.0113
2012-12-17,3091.875,,2786573375234.698,2143245848288,0.0113
2012-12-14,3066.231,,2763441035746.1,2120589675287,0.0114
2012-12-13,2943.276,,2652854145436.899,2035931191475,0.0119
2012-12-12,2982.885,,2688245985289.3984,2063229008493,0.0117
2012-12-11,2982.027,,2687874271152.601,2062497158877,0.0117
2012-12-10,3002.231,,2705148089145.1978,2076241609893,0.0117
2012-12-07,2950.193,,2659224296689.801,2037519786250,0.0119
2012-12-06,2884.348,,2600597949317.802,1991327520429,0.0121
2012-12-05,2886.186,,2602251898247.802,1992751350543,0.0121
2012-12-04,2783.412,,2507608629759.4014,1920708553002,0.0126
2012-12-03,2749.134,,2476511244077.2983,1897195321923,0.0127
2012-11-30,2816.624,,2536875960543.9004,1942342552179,0.0124
2012-11-29,2774.176,,2498290804909.499,1913028665484,0.0126
2012-11-28,2800.537,,2521484757975.301,1929982103741,0.0125
2012-11-27,2864.169,,2579123781759.2983,1973488606510,0.0124
2012-11-26,2970.323,,2674567721659.1987,2033218628357,0.012
2012-11-23,3005.459,,2705163383566.9,2055186705124,0.0119
2012-11-22,2995.093,,2694804132016.098,2047690396998,0.0119
2012-11-21,3035.282,,2731575157819.4985,2075224096519,0.0117
2012-11-20,3004.183,,2703483802100.501,2053346557852,0.0119
2012-11-19,3016.159,,2715730110917.1997,2061791783589,0.0118
2012-11-16,3009.153,,2708985243721.401,2055814063473,0.0119
2012-11-15,3026.844,,2724609361787.9014,2068097255538,0.0119
2012-11-14,3081.254,,2772261087308.701,2105139404044,0.0117
2012-11-13,3072.121,,2765498463242.399,2094087310460,0.0117
2012-11-12,3136.308,,2824101691330.7,2137907665496,0.0114
2012-11-09,3116.978,,2807792539199.3013,2122344626279,0.0115
2012-11-08,3129.568,,2819463649359.6997,2130216499738,0.0115
2012-11-07,3209.141,,2889961792846.6997,2183854639763,0.0112
2012-11-06,3213.26,,2893425856591.399,2185130237955,0.0112
2012-11-05,3235.352,,2911725286958.399,2200167715334,0.0111
2012-11-02,3249.552,,2925221717709.502,2209839231947,0.0111
2012-11-01,3228.19,,2905940057014.401,2193732993405,0.0111
2012-10-31,3168.097,,2848084364305.699,2151751997191,0.0114
2012-10-30,3160.687,,2841009061494.3,2146031996035,0.0114
2012-10-29,3158.943,,2837945909430.7983,2145039664748,0.0114
2012-10-26,3163.295,,2841662780207.1016,2143488475128,0.0114
2012-10-25,3226.172,,2898300475419.103,2187862937749,0.0112
2012-10-24,3257.921,,2925223039021.501,2207469615061,0.0111
2012-10-23,3259.067,,2927423288538.9,2208514344408,0.0111
2012-10-22,3298.488,,2963214538292.7017,2234004628833,0.0109
2012-10-19,3285.445,,2950900761221.1016,2226084596410,0.011
2012-10-18,3294.835,,2958704814682.498,2232708369930,0.0109
2012-10-17,3240.778,,2909538467740.401,2196543517260,0.0111
2012-10-16,3233.229,,2904447564368.6,2191934847218,0.0111
2012-10-15,3223.189,,2893990932740.303,2185814737349,0.0112
2012-10-12,3240.399,,2908073221904.701,2197045618768,0.0111
2012-10-11,3248.045,,2915208034484.6997,2201622961783,0.0111
2012-10-10,3296.923,,2957762269385.598,2234860499643,0.011
2012-10-09,3265.617,,2930233588901.999,2213103634744,0.0111
2012-10-08,3183.365,,2855567126568.1,2156886720767,0.0113
2012-09-28,3199.752,,2869195899781.8984,2167737598961,0.0113
2012-09-27,3141.082,,2816406230032.999,2127812922979,0.0115
2012-09-26,3071.989,,2754406937310.1,2079807691719,0.0118
2012-09-25,3144.408,,2819672393963.6997,2129332094968,0.0115
2012-09-24,3167.161,,2840172521592.299,2144154261849,0.0114
2012-09-21,3143.71,,2818952157712.701,2129311097466,0.0115
2012-09-20,3161.763,,2835231180341.8027,2141266157448,0.0114
2012-09-19,3255.866,,2920251641468.5,2205349346486,0.0111
2012-09-18,3224.259,,2893067953816.1016,2184266180019,0.0112
2012-09-17,3237.704,,2906260293899.6997,2194253012660,0.0112
2012-09-14,3338.038,,2995090215958.601,2261994466665,0.0108
2012-09-13,3329.299,,2988224445186.4995,2256196624392,0.0108
2012-09-12,3376.122,,3028526830677.6987,2286146399391,0.0107
2012-09-11,3350.088,,3006236964025.999,2268501993212,0.0108
2012-09-10,3363.605,,3015362163669.299,2277441243689,0.0107
2012-09-07,3334.66,,2986926061426.0005,2245162640682,0.0109
2012-09-06,3217.936,,2880828862352.898,2166405749282,0.0113
2012-09-05,3181.8,,2848626671923.0996,2142114452505,0.0114
2012-09-04,3164.826,,2833443672706.2017,2130840979940,0.0114
2012-09-03,3200.306,,2865415298738.501,2155903825947,0.0113
2012-08-31,3139.5,,2810093070767.599,2115824277123,0.0115
2012-08-30,3129.495,,2802930860761.5996,2109539121741,0.0116
2012-08-29,3179.54,,2848944748063.7983,2142225700336,0.0113
2012-08-28,3200.993,,2867713496279.901,2157004397289,0.0112
2012-08-27,3184.331,,2854823439257.199,2142200181473,0.0113
2012-08-24,3265.749,,2927024822606.701,2196304525248,0.011
2012-08-23,3327.99,,2984304953602.9023,2237946725845,0.0107
2012-08-22,3306.111,,2965960738209.5996,2223386986988,0.0107
2012-08-21,3335.753,,2993059016182.899,2243296727848,0.0107
2012-08-20,3289.439,,2952147792923.8984,2210880012445,0.0108
2012-08-17,3286.778,,2950422633545.9014,2206548673848,0.0108
2012-08-16,3286.828,,2949744989586.1,2206116574991,0.0107
2012-08-15,3310.839,,2971817042280.8,2221962648781,0.0106
2012-08-14,3349.585,,3005378550510.002,2248539918356,0.0105
2012-08-13,3318.1,,2977174851499.5986,2227884758517,0.0106
2012-08-10,3395.849,,3047434028437.0986,2278939934617,0.0103
2012-08-09,3405.058,,3054774938436.6,2284812101902,0.0103
2012-08-08,3356.485,,3012592250400.802,2253697924735,0.0104
2012-08-07,3368.252,,3020275753962.299,2259972950335,0.0103
2012-08-06,3337.267,,2994019764845.8003,2240371410036,0.0104
2012-08-03,3259.856,,2927063958186.8,2189923233693,0.0107
2012-08-02,3195.863,,2869645928709.1997,2148190387404,0.0109
2012-08-01,3216.184,,2888207306731.4004,2161088107740,0.0108
2012-07-31,3159.192,,2838069364941.4,2124219161025,0.011
2012-07-30,3217.452,,2890092629858.9995,2163101217649,0.0108
2012-07-27,3283.592,,2946065517552.1997,2203192932750,0.0107
2012-07-26,3302.336,,2963384041177.201,2215891888336,0.0107
2012-07-25,3332.085,,2990722578906.899,2236102266886,0.0106
2012-07-24,3361.09,,3016608468317.602,2255709643864,0.0105
2012-07-23,3337.856,,2996587541481.601,2240998143018,0.0106
2012-07-20,3369.913,,3025515110975.899,2263055444629,0.0105
2012-07-19,3392.656,,3046966345630.6016,2279622361891,0.0105
2012-07-18,3352.848,,3011722123006.8,2253354169866,0.0106
2012-07-17,3334.286,,2997542945112.5996,2242238283157,0.0107
2012-07-16,3311.089,,2977719848265.8,2225290319520,0.0107
2012-07-13,3435.084,,3090062767932.802,2305787677330,0.0104
2012-07-12,3450.302,,3106114805948.101,2315149247716,0.0103
2012-07-11,3404.104,,3065420914454.7,2285722634526,0.0105
2012-07-10,3365.665,,3030746809594.299,2259214415542,0.0106
2012-07-09,3398.805,,3058778712884.399,2280115476488,0.0105
2012-07-06,3486.546,,3136602461458.6997,2335995994790,0.0102
2012-07-05,3418.202,,3074576594639.8013,2290479756652,0.0104
2012-07-04,3497.748,,3145341656748.5005,2338727742427,0.0102
2012-07-03,3515.778,,3162454698359.0015,2350021309699,0.0101
2012-07-02,3509.503,,3156676806788.402,2346758856333,0.0102
2012-06-29,3470.965,,2993106800393.1,2343024254258,0.0106
2012-06-28,3427.819,,2955240388531.9023,2314496413003,0.0107
2012-06-27,3476.403,,2996167923774.5986,2345240816261,0.0106
2012-06-26,3489.972,,3005160660847.4995,2355068923822,0.0106
2012-06-25,3493.116,,3003078353025.099,2356208879731,0.0106
2012-06-21,3590.837,,3086706976247.798,2420143219404,0.0104
2012-06-20,3636.09,,3125810747381.5996,2450535129619,0.0103
2012-06-19,3657.958,,3145409997935.302,2466405743896,0.0103
2012-06-18,3684.727,,3160296260373.1,2483565023635,0.0103
2012-06-15,3648.994,,3129791129329.702,2455292078068,0.0104
2012-06-14,3652.705,,3132515303518.4976,2457517992358,0.0103
2012-06-13,3674.875,,3152322467319.702,2473072713693,0.0103
2012-06-12,3608.391,,3096601895230.0986,2427537035243,0.0105
2012-06-11,3630.314,,3116174926511.701,2441860990048,0.0104
2012-06-08,3564.158,,3059624857664.499,2398275058910,0.0107
2012-06-07,3581.137,,3072706264369.7,2408752093449,0.0107
2012-06-06,3600.163,,3087997075476.602,2421147599042,0.0106
2012-06-05,3617.614,,3102913368798.6016,2433444243994,0.0106
2012-06-04,3621.808,,3104283198378.4976,2437047111819,0.0106
2012-06-01,3744.437,,3208410052531.902,2517755071242,0.0102
2012-05-31,3753.593,,3214428777341.299,2522503624724,0.0102
2012-05-30,3752.219,,3212105492852.6,2521619912556,0.0102
2012-05-29,3745.678,,3206751073791.498,2517951469941,0.0102
2012-05-28,3687.455,,3156890306697.899,2478953669869,0.0104
2012-05-25,3635.516,,3112148018746.201,2436523083552,0.0106
2012-05-24,3678.093,,3147437941618.5005,2465039761691,0.0104
2012-05-23,3708.919,,3173466658237.5015,2485600336944,0.0104
2012-05-22,3711.055,,3174388512024.1997,2486749053112,0.0105
2012-05-21,3653.546,,3126324627598.9,2447243033449,0.0106
2012-05-18,3655.858,,3129687716070.698,2446670178760,0.0106
2012-05-17,3714.186,,3177461335196.2,2484884345719,0.0105
2012-05-16,3660.312,,3131220904975.999,2448471210728,0.0106
2012-05-15,3705.883,,3167303557627.5996,2478347785070,0.0105
2012-05-14,3710.097,,3173753494860.798,2482062345560,0.0105
2012-05-11,3715.385,,3177362192572.0005,2484894102519,0.0105
2012-05-10,3731.131,,3191100316316.6997,2493161450086,0.0104
2012-05-09,3717.47,,3179455787941.298,2483795709145,0.0105
2012-05-08,3783.472,,3235374858280.399,2528236335492,0.0103
2012-05-07,3784.556,,3235986277155.701,2529241855229,0.0103
2012-05-04,3758.004,,3213231055498.6,2513047517266,0.0103
2012-05-03,3733.816,,3192480413555.7983,2495026939472,0.0104
2012-05-02,3718.259,,3177481320807.299,2484541322555,0.0105
2012-04-27,3664.638,,3130220108205.001,2448986108195,0.0105
2012-04-26,3700.028,,3158793250588.7,2472678971781,0.0104
2012-04-25,3718.911,,3170753771939.4995,2483858133791,0.0103
2012-04-24,3666.395,,3125729471383.601,2448845600153,0.0103
2012-04-23,3691.574,,3150094895652.0996,2462797251993,0.0101
2012-04-20,3736.365,,3187654521408.3,2478798845144,0.01
2012-04-19,3704.705,,3161488533557.197,2457540247739,0.01
2012-04-18,3714.02,,3169524778722.6,2464215392910,0.0099
2012-04-17,3631.556,,3101852469581.302,2410360548617,0.01
2012-04-16,3685.481,,3146341408683.6025,2445189810469,0.0099
2012-04-13,3675.028,,3140514302098.0996,2438102940984,0.0098
2012-04-12,3640.407,,3111013267315.803,2414924841886,0.0098
2012-04-11,3566.476,,3048122407172.101,2366972972866,0.0099
2012-04-10,3554.038,,3037445662031.103,2358012171448,0.01
2012-04-09,3512.914,,3003355626000.399,2331708978790,0.0102
2012-04-06,3554.027,,3038187429973.3022,2351531342668,0.0099
2012-04-05,3531.549,,3018548050914.701,2336921785806,0.01
2012-03-30,3416.856,,2922181779943.9014,2262959590997,0.0104
2012-03-29,3425.702,,2929473166060.903,2269153829047,0.0104
2012-03-28,3490.007,,2986845537655.0005,2312629794852,0.0101
2012-03-27,3652.876,,3126144797316.3003,2418184646189,0.0096
2012-03-26,3666.279,,3136971550807.299,2426816857814,0.0095
2012-03-23,3670.129,,3140716330306.4014,2427692937053,0.0094
2012-03-22,3742.388,,3200529742971.4995,2473559331291,0.0092
2012-03-21,3760.047,,3213017981543.1987,2485474145605,0.0092
2012-03-20,3746.284,,3201188093747.798,2476307809164,0.0092
2012-03-19,3829.696,,3273772100539.6016,2537530812617,0.009
2012-03-16,3786.617,,3233389903070.601,2508233711933,0.0091
2012-03-15,3689.014,,3153020861748.9004,2445158418690,0.0093
2012-03-14,3734.317,,3193124483344.399,2474002729069,0.0091
2012-03-13,3910.064,,3341779926652.6987,2587132584513,0.0087
2012-03-12,3871.12,,3307062372876.098,2560958558816,0.0088
2012-03-09,3848.108,,3288228911378.402,2542832784913,0.0086
2012-03-08,3791.827,,3240283978832.001,2505690253471,0.0087
2012-03-07,3732.707,,3184112542268.499,2459315015614,0.0089
2012-03-06,3760.585,,3206785098769.3,2477918579845,0.0088
2012-03-05,3798.377,,3232268396771.1016,2503379293047,0.0087
2012-03-02,3794.416,,3231035028187.4,2501467336091,0.0087
2012-03-01,3715.673,,3164450768391.997,2449994599368,0.0088
2012-02-29,3696.144,,3146907657327.4985,2440045236508,0.0088
2012-02-28,3745.58,,3189877055358.1997,2472715333706,0.0087
2012-02-27,3764.326,,3207038315040.298,2487669907893,0.0086
2012-02-24,3756.825,,3200704388588.301,2481341888082,0.0087
2012-02-23,3700.888,,3153423678007.9985,2443970383239,0.0088
2012-02-22,3689.004,,3141412025242.5996,2435886056366,0.0088
2012-02-21,3618.302,,3081614339383.0015,2389580976726,0.009
2012-02-20,3574.458,,3044468364115.8,2361502621282,0.0091
2012-02-17,3565.306,,3036698061574.801,2356079985902,0.0091
2012-02-16,3577.202,,3045907808123.1016,2364020030329,0.0091
2012-02-15,3578.149,,3047132744117.0005,2364598859918,0.0091
2012-02-14,3524.625,,3002171436161.0996,2329539230481,0.0092
2012-02-13,3519.875,,2999123827174.7017,2326951872598,0.0092
2012-02-10,3488.229,,2973274018294,2307769312962,0.0093
2012-02-09,3469.846,,2957545103512.001,2296009409142,0.0093
2012-02-08,3445.52,,2938299624358,2280751321196,0.0094
2012-02-07,3356.838,,2864146239566.901,2223629374340,0.0096
2012-02-06,3412.405,,2910590727436.6016,2259171661271,0.0095
2012-02-03,3383.05,,2885985740060.5996,2239904020632,0.0095
2012-02-02,3328.153,,2839420001678.702,2201786177217,0.0097
2012-02-01,3266.234,,2787733707475.6016,2161335093512,0.0099
2012-01-31,3294.494,,2812144514506.1016,2180528389886,0.0098
2012-01-30,3292.409,,2809982959418.4004,2179885582863,0.0098
2012-01-20,3315.603,,2830193145901.5005,2195903496640,0.0097
2012-01-19,3270.765,,2792980604061.8003,2167459458166,0.0098
2012-01-18,3237.852,,2762616492098,2144990558861,0.0099
2012-01-17,3304.88,,2819337656890.799,2181427992526,0.0097
2012-01-16,3130.558,,2671766633218.401,2067268808208,0.0103
2012-01-13,3233.701,,2760303963601.501,2133195107075,0.01
2012-01-12,3345.812,,2858860958087.2,2205432694932,0.0096
2012-01-11,3346.742,,2860877699808.1016,2205348424764,0.0096
2012-01-10,3345.391,,2860536387384.8,2204843302626,0.0096
2012-01-09,3212.904,,2749846997334.5996,2116612245761,0.01
2012-01-06,3087.546,,2644694954971.8003,2035086463261,0.0104
2012-01-05,3074.368,,2634445873480.202,2023169579012,0.0104
2012-01-04,3192.234,,2734007292097.6016,2100496752468,0.01
2011-12-30,3266.775,,2691796751582.801,2096002750709,0.0097
2011-12-29,3207.181,,2642008046406.099,2057881665193,0.0099
2011-12-28,3207.399,,2641034573195.897,2056146530360,0.0099
2011-12-27,3224.148,,2653592304644.899,2066329070967,0.0099
2011-12-26,3308.072,,2722354030794.601,2118238054317,0.0096
2011-12-23,3327.394,,2738415424653.6,2127751582929,0.0096
2011-12-22,3298.724,,2714448271259,2107434789766,0.0096
2011-12-21,3342.401,,2748623759144.601,2134163633447,0.0095
2011-12-20,3424.448,,2813162112307.902,2185518015556,0.0093
2011-12-19,3434.845,,2821895770070.302,2190675525882,0.0093
2011-12-16,3427.214,,2814459068473.001,2185330087929,0.0093
2011-12-15,3329.575,,2758287637263.8013,2138755965902,0.0095
2011-12-14,3423.474,,2808485734269.0015,2184873783913,0.0093
2011-12-13,3490.4,,2875084234274.8027,2235537286128,0.0091
2011-12-12,3616.087,,2955631978537.1016,2297595513132,0.0089
2011-12-09,3663.843,,2992215271103.501,2326361196970,0.0088
2011-12-08,3700.089,,3022814511321.3003,2346773564906,0.0087
